Keyword;Class;EID;Year;Highly Cited;North Africa;OA;Journal Article
deep learning;STEM;2-s2.0-85106901651;2020;False;True;True;False
forecasting;Other;2-s2.0-85101328278;2020;False;False;False;True
machine learning;STEM;2-s2.0-85101328278;2020;False;False;False;True
machine learning;STEM;2-s2.0-85097427634;2020;False;True;True;True
deep learning;STEM;2-s2.0-85092644660;2020;False;False;True;True
data mining;STEM;2-s2.0-85086371518;2020;False;True;False;True
artificial intelligence;STEM;2-s2.0-85103471551;2020;False;True;False;False
convolutional neural network;STEM;2-s2.0-85103149589;2020;False;False;True;False
deep learning;STEM;2-s2.0-85103149589;2020;False;False;True;False
deep learning;STEM;2-s2.0-85095799364;2020;False;False;False;True
machine learning;STEM;2-s2.0-85100160942;2020;False;True;False;False
deep learning;STEM;2-s2.0-85123042377;2020;False;True;False;False
machine learning;STEM;2-s2.0-85085652379;2020;False;False;False;True
machine learning;STEM;2-s2.0-85101966840;2020;False;True;True;False
classification;STEM;2-s2.0-85100771355;2020;False;True;False;False
classification;STEM;2-s2.0-85092550839;2020;False;False;False;True
prediction;STEM;2-s2.0-85092550839;2020;False;False;False;True
machine learning;STEM;2-s2.0-85103057110;2020;False;True;False;False
deep learning;STEM;2-s2.0-85103005861;2020;False;True;False;False
convolutional neural network;STEM;2-s2.0-85093818764;2020;False;True;False;False
deep learning;STEM;2-s2.0-85093818764;2020;False;True;False;False
transfer learning;STEM;2-s2.0-85099390663;2020;False;True;False;False
deep learning;STEM;2-s2.0-85097946595;2020;False;True;False;True
convolutional neural network;STEM;2-s2.0-85087456339;2020;False;True;False;True
deep learning;STEM;2-s2.0-85087456339;2020;False;True;False;True
machine learning;STEM;2-s2.0-85087959546;2020;False;True;False;False
machine learning;STEM;2-s2.0-85117538961;2020;False;True;False;False
machine learning;STEM;2-s2.0-85092421902;2020;False;True;False;False
deep learning;STEM;2-s2.0-85099881716;2020;False;True;True;False
deep learning;STEM;2-s2.0-85092903474;2020;False;True;True;False
data mining;STEM;2-s2.0-85092259110;2020;False;True;False;False
artificial intelligence;STEM;2-s2.0-85089718659;2020;False;True;False;False
deep learning;STEM;2-s2.0-85089718659;2020;False;True;False;False
deep learning;STEM;2-s2.0-85089238619;2020;False;True;False;False
convolutional neural network;STEM;2-s2.0-85088915848;2020;False;True;True;True
deep learning;STEM;2-s2.0-85088915848;2020;False;True;True;True
machine learning;STEM;2-s2.0-85087757630;2020;False;True;True;False
deep learning;STEM;2-s2.0-85086891372;2020;False;True;False;True
machine learning;STEM;2-s2.0-85083704813;2020;False;False;False;False
support vector machine;STEM;2-s2.0-85083704813;2020;False;False;False;False
disease;Biomedicine;2-s2.0-85083279156;2020;False;False;False;True
machine learning;STEM;2-s2.0-85083279156;2020;False;False;False;True
classification;STEM;2-s2.0-85082977276;2020;False;True;False;True
data mining;STEM;2-s2.0-85081383346;2020;False;True;False;False
machine learning;STEM;2-s2.0-85081383346;2020;False;True;False;False
machine learning;STEM;2-s2.0-85081359100;2020;False;False;True;False
machine learning;STEM;2-s2.0-85080896626;2020;False;True;False;False
machine learning;STEM;2-s2.0-85080886096;2020;False;True;False;False
artificial neural network;STEM;2-s2.0-85080886096;2020;False;True;False;False
deep learning;STEM;2-s2.0-85080864375;2020;False;True;False;False
machine learning;STEM;2-s2.0-85080864375;2020;False;True;False;False
transfer learning;STEM;2-s2.0-85080864375;2020;False;True;False;False
artificial intelligence;STEM;2-s2.0-85069506844;2020;False;True;False;False
machine learning;STEM;2-s2.0-85069506844;2020;False;True;False;False
convolutional neural network;STEM;2-s2.0-85100693504;2020;False;True;False;False
deep learning;STEM;2-s2.0-85100693504;2020;False;True;False;False
machine learning;STEM;2-s2.0-85100088778;2020;False;True;False;False
deep learning;STEM;2-s2.0-85115448703;2020;False;True;False;False
classification;STEM;2-s2.0-85101175333;2020;False;False;False;False
medical diagnosis;Biomedicine;2-s2.0-85101175333;2020;False;False;False;False
deep learning;STEM;2-s2.0-85101118651;2020;False;False;False;False
machine learning;STEM;2-s2.0-85102650977;2020;False;True;False;False
machine learning;STEM;2-s2.0-85099786348;2020;False;True;False;False
deep learning;STEM;2-s2.0-85123042041;2020;False;True;False;False
artificial intelligence;STEM;2-s2.0-85123040081;2020;False;True;False;False
deep learning;STEM;2-s2.0-85097815771;2020;False;True;False;False
classification;STEM;2-s2.0-85092299391;2020;False;False;False;False
machine learning;STEM;2-s2.0-85092299391;2020;False;False;False;False
deep learning;STEM;2-s2.0-85092717393;2020;False;True;False;False
convolutional neural network;STEM;2-s2.0-85096575042;2020;False;True;False;False
deep learning;STEM;2-s2.0-85096575042;2020;False;True;False;False
deep learning;STEM;2-s2.0-85096570946;2020;False;True;False;False
deep learning;STEM;2-s2.0-85096512427;2020;False;True;False;False
machine learning;STEM;2-s2.0-85096512427;2020;False;True;False;False
deep learning;STEM;2-s2.0-85093870694;2020;False;True;False;True
machine learning;STEM;2-s2.0-85092629038;2020;False;False;False;False
machine learning;STEM;2-s2.0-85085111749;2020;False;True;True;True
deep learning;STEM;2-s2.0-85089162485;2020;False;True;False;True
deep learning;STEM;2-s2.0-85103852221;2020;False;True;False;False
forecasting;Other;2-s2.0-85103852221;2020;False;True;False;False
machine learning;STEM;2-s2.0-85089951983;2020;False;True;False;False
deep learning;STEM;2-s2.0-85123042397;2020;False;True;False;False
deep learning;STEM;2-s2.0-85085177348;2020;False;True;False;False
machine learning;STEM;2-s2.0-85084957107;2020;False;False;False;False
deep learning;STEM;2-s2.0-85084949373;2020;False;False;False;False
convolutional neural network;STEM;2-s2.0-85084949354;2020;False;False;False;False
deep learning;STEM;2-s2.0-85084949354;2020;False;False;False;False
deep learning;STEM;2-s2.0-85079659260;2020;False;True;False;True
machine learning;STEM;2-s2.0-85079096140;2020;False;True;False;True
artificial intelligence;STEM;2-s2.0-85132879546;2020;False;False;False;False
COVID-19;Biomedicine;2-s2.0-85132879546;2020;False;False;False;False
artificial intelligence;STEM;2-s2.0-85119604308;2020;False;False;True;False
machine learning;STEM;2-s2.0-85119604308;2020;False;False;True;False
deep learning;STEM;2-s2.0-85114068830;2020;False;True;False;False
deep learning;STEM;2-s2.0-85110305731;2020;False;True;False;False
artificial intelligence;STEM;2-s2.0-85108448822;2020;False;False;False;False
deep learning;STEM;2-s2.0-85107293668;2020;False;True;False;False
machine learning;STEM;2-s2.0-85099728793;2020;False;False;True;True
machine learning;STEM;2-s2.0-85099725149;2020;False;False;True;True
deep learning;STEM;2-s2.0-85098132648;2020;False;False;False;False
convolutional neural network;STEM;2-s2.0-85095723494;2020;False;True;False;True
deep learning;STEM;2-s2.0-85095723494;2020;False;True;False;True
medical diagnosis;Biomedicine;2-s2.0-85095723494;2020;False;True;False;True
artificial intelligence;STEM;2-s2.0-85095426373;2020;False;True;False;False
machine learning;STEM;2-s2.0-85095426373;2020;False;True;False;False
machine learning;STEM;2-s2.0-85093696888;2020;False;True;True;True
deep learning;STEM;2-s2.0-85093362075;2020;False;True;True;False
machine learning;STEM;2-s2.0-85093083744;2020;False;True;False;False
deep learning;STEM;2-s2.0-85092641137;2020;False;False;False;False
COVID-19;Biomedicine;2-s2.0-85092451509;2020;False;True;True;True
deep learning;STEM;2-s2.0-85091021411;2020;False;True;True;True
artificial intelligence;STEM;2-s2.0-85090904434;2020;False;False;False;False
medical imaging;Biomedicine;2-s2.0-85090904434;2020;False;False;False;False
machine learning;STEM;2-s2.0-85090888141;2020;False;False;False;False
machine learning;STEM;2-s2.0-85089215307;2020;False;True;False;False
data mining;STEM;2-s2.0-85087788972;2020;False;True;True;False
machine learning;STEM;2-s2.0-85087746929;2020;False;True;True;False
deep learning;STEM;2-s2.0-85086009821;2020;False;True;False;False
transfer learning;STEM;2-s2.0-85085507634;2020;False;True;True;False
deep learning;STEM;2-s2.0-85085300808;2020;False;True;False;True
deep learning;STEM;2-s2.0-85085196312;2020;False;True;False;False
machine learning;STEM;2-s2.0-85085167411;2020;False;True;False;False
deep learning;STEM;2-s2.0-85083728839;2020;False;True;False;False
prediction;STEM;2-s2.0-85081630742;2020;False;True;False;True
decision tree;STEM;2-s2.0-85080897182;2020;False;True;False;False
artificial intelligence;STEM;2-s2.0-85075594442;2020;False;True;False;False
deep learning;STEM;2-s2.0-85075594442;2020;False;True;False;False
feature extraction;STEM;2-s2.0-85073537192;2020;False;True;False;False
machine learning;STEM;2-s2.0-85073537192;2020;False;True;False;False
machine learning;STEM;2-s2.0-85073526145;2020;False;True;False;False
deep neural network;STEM;2-s2.0-85069479087;2020;False;True;False;False
machine learning;STEM;2-s2.0-85069479087;2020;False;True;False;False
machine learning;STEM;2-s2.0-85062923366;2020;False;False;True;False
COVID-19;Biomedicine;2-s2.0-85108179646;2021;True;False;True;True
COVID-19;Biomedicine;2-s2.0-85088920455;2021;True;True;True;True
COVID-19;Biomedicine;2-s2.0-85097064030;2021;True;True;True;True
deep learning;STEM;2-s2.0-85097064030;2021;True;True;True;True
COVID-19;Biomedicine;2-s2.0-85131830822;2021;True;False;True;True
machine learning;STEM;2-s2.0-85131830822;2021;True;False;True;True
convolutional neural network;STEM;2-s2.0-85094877683;2021;True;True;False;False
deep learning;STEM;2-s2.0-85094877683;2021;True;True;False;False
machine learning;STEM;2-s2.0-85094877683;2021;True;True;False;False
deep learning;STEM;2-s2.0-85104602921;2021;True;True;False;True
machine learning;STEM;2-s2.0-85100264971;2021;True;True;True;True
deep learning;STEM;2-s2.0-85106566014;2021;True;True;True;False
medical diagnosis;Biomedicine;2-s2.0-85106566014;2021;True;True;True;False
feature extraction;STEM;2-s2.0-85106566014;2021;True;True;True;False
deep learning;STEM;2-s2.0-85111157742;2021;True;True;True;True
artificial intelligence;STEM;2-s2.0-85119590481;2021;True;False;True;False
deep learning;STEM;2-s2.0-85119590481;2021;True;False;True;False
machine learning;STEM;2-s2.0-85119590481;2021;True;False;True;False
COVID-19;Biomedicine;2-s2.0-85109402269;2021;True;False;True;True
machine learning;STEM;2-s2.0-85109402269;2021;True;False;True;True
deep learning;STEM;2-s2.0-85087368605;2021;True;False;False;True
machine learning;STEM;2-s2.0-85087368605;2021;True;False;False;True
COVID-19;Biomedicine;2-s2.0-85117001575;2021;True;True;True;True
deep learning;STEM;2-s2.0-85117001575;2021;True;True;True;True
machine learning;STEM;2-s2.0-85105860894;2021;True;True;True;True
convolutional neural network;STEM;2-s2.0-85101743756;2021;True;True;True;True
deep learning;STEM;2-s2.0-85101620260;2021;True;True;True;True
COVID-19;Biomedicine;2-s2.0-85105287286;2021;True;True;True;False
convolutional neural network;STEM;2-s2.0-85111578483;2021;True;True;True;True
deep learning;STEM;2-s2.0-85095759807;2021;True;True;True;True
machine learning;STEM;2-s2.0-85103215236;2021;True;True;True;True
artificial intelligence;STEM;2-s2.0-85100435359;2021;True;False;True;False
COVID-19;Biomedicine;2-s2.0-85100435359;2021;True;False;True;False
deep learning;STEM;2-s2.0-85100435359;2021;True;False;True;False
machine learning;STEM;2-s2.0-85100435359;2021;True;False;True;False
medical imaging;Biomedicine;2-s2.0-85100435359;2021;True;False;True;False
transfer learning;STEM;2-s2.0-85100435359;2021;True;False;True;False
data mining;STEM;2-s2.0-85115330438;2021;True;True;True;True
machine learning;STEM;2-s2.0-85115330438;2021;True;True;True;True
machine learning;STEM;2-s2.0-85100440642;2021;True;True;True;True
support vector machine;STEM;2-s2.0-85100440642;2021;True;True;True;True
deep learning;STEM;2-s2.0-85090417710;2021;True;True;True;True
COVID-19;Biomedicine;2-s2.0-85100058930;2021;True;False;True;True
machine learning;STEM;2-s2.0-85100058930;2021;True;False;True;True
deep learning;STEM;2-s2.0-85101535728;2021;True;True;False;False
transfer learning;STEM;2-s2.0-85090572216;2021;True;True;False;True
artificial intelligence;STEM;2-s2.0-85119840054;2021;True;False;True;False
machine learning;STEM;2-s2.0-85119840054;2021;True;False;True;False
machine learning;STEM;2-s2.0-85100585776;2021;True;False;True;True
disease;Biomedicine;2-s2.0-85112757441;2021;True;True;True;False
machine learning;STEM;2-s2.0-85112757441;2021;True;True;True;False
deep learning;STEM;2-s2.0-85103116245;2021;True;True;True;True
machine learning;STEM;2-s2.0-85104989944;2021;True;False;True;False
convolutional neural network;STEM;2-s2.0-85101860027;2021;True;True;True;True
deep learning;STEM;2-s2.0-85101860027;2021;True;True;True;True
convolutional neural network;STEM;2-s2.0-85100818307;2021;True;True;True;True
deep learning;STEM;2-s2.0-85100818307;2021;True;True;True;True
deep learning;STEM;2-s2.0-85106894977;2021;True;False;True;False
feature extraction;STEM;2-s2.0-85105546525;2021;True;True;True;True
deep learning;STEM;2-s2.0-85115446815;2021;True;False;False;True
COVID-19;Biomedicine;2-s2.0-85111501702;2021;True;True;True;True
deep learning;STEM;2-s2.0-85111501702;2021;True;True;True;True
artificial intelligence;STEM;2-s2.0-85109778575;2021;True;True;True;False
deep learning;STEM;2-s2.0-85109778575;2021;True;True;True;False
deep learning;STEM;2-s2.0-85104449847;2021;True;True;True;True
artificial intelligence;STEM;2-s2.0-85108378811;2021;True;True;True;True
deep learning;STEM;2-s2.0-85108378811;2021;True;True;True;True
COVID-19;Biomedicine;2-s2.0-85107210724;2021;True;True;True;True
machine learning;STEM;2-s2.0-85107210724;2021;True;True;True;True
deep learning;STEM;2-s2.0-85097641343;2021;True;False;False;True
COVID-19;Biomedicine;2-s2.0-85105526991;2021;True;True;True;True
deep learning;STEM;2-s2.0-85105526991;2021;True;True;True;True
deep learning;STEM;2-s2.0-85089357795;2021;True;True;True;True
transfer learning;STEM;2-s2.0-85089357795;2021;True;True;True;True
machine learning;STEM;2-s2.0-85089375605;2021;True;True;False;True
artificial intelligence;STEM;2-s2.0-85118667352;2021;True;False;True;False
COVID-19;Biomedicine;2-s2.0-85118667352;2021;True;False;True;False
machine learning;STEM;2-s2.0-85118667352;2021;True;False;True;False
artificial intelligence;STEM;2-s2.0-85104577707;2021;True;True;True;True
machine learning;STEM;2-s2.0-85104577707;2021;True;True;True;True
artificial intelligence;STEM;2-s2.0-85115650136;2021;True;True;False;True
deep learning;STEM;2-s2.0-85115650136;2021;True;True;False;True
deep learning;STEM;2-s2.0-85113614155;2021;True;False;True;False
machine learning;STEM;2-s2.0-85113614155;2021;True;False;True;False
medical imaging;Biomedicine;2-s2.0-85113614155;2021;True;False;True;False
deep learning;STEM;2-s2.0-85109092723;2021;True;False;True;False
machine learning;STEM;2-s2.0-85109092723;2021;True;False;True;False
machine learning;STEM;2-s2.0-85103775829;2021;True;True;True;False
machine learning;STEM;2-s2.0-85113187996;2021;True;True;True;True
deep learning;STEM;2-s2.0-85107842147;2021;True;True;True;True
machine learning;STEM;2-s2.0-85094950439;2021;True;True;True;True
machine learning;STEM;2-s2.0-85109417501;2021;True;True;True;False
deep learning;STEM;2-s2.0-85100778682;2021;True;True;False;True
deep learning;STEM;2-s2.0-85108867342;2021;True;True;True;True
transfer learning;STEM;2-s2.0-85108867342;2021;True;True;True;True
classification;STEM;2-s2.0-85099579159;2021;True;True;True;True
machine learning;STEM;2-s2.0-85099579159;2021;True;True;True;True
deep learning;STEM;2-s2.0-85112850596;2021;True;True;True;True
artificial intelligence;STEM;2-s2.0-85104093246;2021;True;True;True;True
COVID-19;Biomedicine;2-s2.0-85104093246;2021;True;True;True;True
deep learning;STEM;2-s2.0-85104093246;2021;True;True;True;True
COVID-19;Biomedicine;2-s2.0-85102413126;2021;True;True;True;True
artificial intelligence;STEM;2-s2.0-85109171156;2021;True;False;True;False
machine learning;STEM;2-s2.0-85109171156;2021;True;False;True;False
COVID-19;Biomedicine;2-s2.0-85111559489;2021;True;False;True;True
